hasCreator,isAuthorCreator,CreatorTool,Producer,hasWarning,TaggedPDF,hasTitle,hasKeywords,hasSubject,hasDescription,Linearized,PDFVersion,HasXFA,hasXMPToolkit,ModificationTZ,CreationYear,ModificationYear,CreateDate,ModifyDate,PageCount,FileSize,LenFileName,Label
False,False,Unknown,Acrobat 4.0 Scan Plug-in,False,False,False,False,False,False,True,1.3,False,False,UTC\-04:00,2000,2000,2000-06-15 08:02:17-04:00,2000-06-15 08:02:53-04:00,1.0,23.0,11,Benign
False,True,FUJITSU fi-6230dj,Adobe Acrobat 8.26 Paper Capture Plug-in,False,True,True,True,True,True,False,1.7,False,True,UTC\-04:00,2011,2011,2011-08-08 22:55:08-04:00,2011-08-09 11:33:19-04:00,1.0,192.0,11,Benign
False,False,Unknown,Acrobat 3.0 Scan Plug-in,False,False,False,False,False,False,True,1.2,False,False,Unknown,1999,1999,1999-01-05 07:37:54,1999-01-05 07:38:08,1.0,14.0,9,Benign
False,False,Unknown,Acrobat 4.0 Scan Plug-in,False,False,False,False,False,False,True,1.3,False,False,UTC\-05:00,2001,2001,2001-02-27 11:20:40-05:00,2001-02-27 11:22:20-05:00,1.0,28.0,12,Benign
False,False,Unknown,Acrobat 5.0 Scan Plug-in,False,False,False,False,False,False,True,1.4,False,False,UTC\-05:00,2003,2003,2003-03-04 16:52:20-05:00,2003-03-04 16:53:35-05:00,1.0,22.0,12,Benign
True,False,Unknown,"Hewlett-Packard Intelligent Scanning Technology3",False,False,False,False,False,False,False,1.2,False,False,Unknown,2005,Unknown,2005-01-26 11:49:04,,1.0,82.0,12,Benign
False,False,Unknown,Acrobat 4.0 Scan Plug-in,False,False,False,False,False,False,True,1.3,False,False,UTC\-04:00,2001,2001,2001-08-23 07:56:49-04:00,2001-08-23 07:57:00-04:00,1.0,31.0,12,Benign
True,False,Unknown,"Hewlett-Packard Intelligent Scanning Technology3",False,False,False,False,False,False,False,1.2,False,False,Unknown,2008,Unknown,2008-02-03 14:37:19,,1.0,77.0,12,Benign
False,False,FUJITSU fi-6230dj,PDFScanLib v1.2.2 in Adobe Acrobat 8.1.1,False,False,False,False,False,False,True,1.7,False,True,UTC\-04:00,2011,2011,2011-04-21 11:36:31-04:00,2011-04-21 11:36:48-04:00,1.0,85.0,15,Benign
False,False,FUJITSU fi-6230dj,PDFScanLib v1.2.2 in Adobe Acrobat 8.1.1,False,False,False,False,False,False,True,1.7,False,True,UTC\-04:00,2010,2010,2010-09-29 11:38:46-04:00,2010-09-29 11:39:11-04:00,1.0,77.0,10,Benign
True,False,Unknown,"Hewlett-Packard Intelligent Scanning Technology3",False,False,False,False,False,False,False,1.2,False,False,Unknown,2008,Unknown,2008-04-20 10:42:44,,4.0,180.0,11,Benign
False,False,Unknown,Acrobat 5.0 Scan Plug-in,False,False,False,False,False,False,True,1.4,False,False,UTC\-05:00,2003,2003,2003-03-13 10:36:57-05:00,2003-03-13 10:37:23-05:00,1.0,21.0,12,Benign
True,False,Unknown,"Hewlett-Packard Intelligent Scanning Technology3",False,False,False,False,False,False,False,1.2,False,False,Unknown,2006,Unknown,2006-05-04 10:36:25,,1.0,73.0,12,Benign
False,True,FUJITSU fi-6230dj,Adobe Acrobat 9.0 Paper Capture Plug-in,False,True,True,True,True,True,True,1.7,False,True,UTC\-04:00,2012,2012,2012-05-10 16:06:20-04:00,2012-05-10 16:07:07-04:00,1.0,187.0,16,Benign
False,True,FUJITSU fi-6230dj,Adobe Acrobat 9.0 Paper Capture Plug-in,False,True,True,True,True,True,True,1.7,False,True,UTC\-04:00,2012,2012,2012-05-17 06:54:49-04:00,2012-05-17 06:58:06-04:00,1.0,138.0,12,Benign
True,False,Unknown,"Hewlett-Packard Intelligent Scanning Technology3",False,False,False,False,False,False,False,1.2,False,False,Unknown,2009,Unknown,2009-02-04 11:15:55,,1.0,75.0,12,Benign
False,False,Unknown,Acrobat 3.0 Scan Plug-in,False,False,False,False,False,False,True,1.2,False,False,Unknown,1999,1999,1999-04-19 10:57:48,1999-04-19 10:58:06,1.0,27.0,12,Benign
True,False,Unknown,"Hewlett-Packard Intelligent Scanning Technology3",False,False,False,False,False,False,False,1.2,False,False,Unknown,2008,Unknown,2008-01-04 12:16:35,,1.0,63.0,12,Benign
False,False,FUJITSU fi-6230dj,PDFScanLib v1.2.2 in Adobe Acrobat 8.1.1,False,False,False,False,False,False,True,1.7,False,True,UTC\-04:00,2010,2010,2010-08-06 08:00:30-04:00,2010-08-06 08:00:52-04:00,1.0,99.0,15,Benign
False,False,FUJITSU fi-6230dj,PDFScanLib v1.2.2 in Adobe Acrobat 8.1.1,False,False,False,False,False,False,True,1.7,False,True,UTC\-05:00,2010,2010,2010-11-10 12:25:28-05:00,2010-11-10 12:25:49-05:00,1.0,91.0,14,Benign
True,False,Unknown,"Hewlett-Packard Intelligent Scanning Technology3",False,False,False,False,False,False,False,1.2,False,False,Unknown,2009,Unknown,2009-07-16 17:31:05,,1.0,89.0,12,Benign
True,False,Unknown,"Hewlett-Packard Intelligent Scanning Technology3",False,False,False,False,False,False,False,1.2,False,False,Unknown,2007,Unknown,2007-06-13 17:10:10,,1.0,74.0,13,Benign
False,False,Unknown,Acrobat 4.0 Scan Plug-in,False,False,False,False,False,False,True,1.3,False,False,UTC\-05:00,2002,2002,2002-12-03 07:24:20-05:00,2002-12-03 07:24:54-05:00,1.0,29.0,12,Benign
True,False,Unknown,"Hewlett-Packard Intelligent Scanning Technology3",False,False,False,False,False,False,False,1.2,False,False,Unknown,2009,Unknown,2009-08-11 07:21:06,,2.0,139.0,15,Benign
False,False,Unknown,Acrobat 3.0 Scan Plug-in,False,False,False,False,False,False,True,1.2,False,False,Unknown,1999,1999,1999-02-19 13:33:25,1999-02-19 13:33:53,1.0,26.0,10,Benign
True,False,Unknown,"Hewlett-Packard Intelligent Scanning Technology3",False,False,False,False,False,False,False,1.2,False,False,Unknown,2008,Unknown,2008-10-09 18:32:40,,1.0,76.0,13,Benign
False,False,FUJITSU fi-6230dj,PDFScanLib v1.2.2 in Adobe Acrobat 8.1.1,False,False,False,False,False,False,True,1.7,False,True,UTC\-04:00,2011,2011,2011-03-16 09:38:23-04:00,2011-03-16 09:39:07-04:00,2.0,102.0,11,Benign
False,False,FUJITSU fi-6230dj,PDFScanLib v1.2.2 in Adobe Acrobat 8.1.1,False,False,False,False,False,False,True,1.7,False,True,UTC\-04:00,2010,2010,2010-04-20 15:26:52-04:00,2010-04-20 15:27:30-04:00,1.0,84.0,12,Benign
False,False,FUJITSU fi-6230dj,PDFScanLib v1.2.2 in Adobe Acrobat 8.1.1,False,False,False,False,False,False,True,1.7,False,True,UTC\-05:00,2009,2009,2009-11-24 10:00:14-05:00,2009-11-24 10:01:01-05:00,1.0,101.0,11,Benign
False,False,FUJITSU fi-6230dj,PDFScanLib v1.2.2 in Adobe Acrobat 8.1.1,False,False,False,False,False,False,True,1.7,False,True,UTC\-04:00,2010,2010,2010-04-15 14:20:21-04:00,2010-04-15 14:20:43-04:00,1.0,83.0,12,Benign
False,False,Unknown,Acrobat 3.0 Scan Plug-in,False,False,False,False,False,False,True,1.2,False,False,Unknown,1998,1998,1998-12-17 09:10:43,1998-12-17 09:11:06,1.0,15.0,10,Benign
True,False,Unknown,Unknown,False,False,True,False,False,False,False,1.3,False,False,Unknown,Unknown,Unknown,,,2.0,61.0,25,Benign
False,False,Unknown,Acrobat 3.0 Scan Plug-in,False,False,False,False,False,False,True,1.2,False,False,Unknown,1998,1998,1998-12-30 11:55:17,1998-12-30 11:56:12,1.0,24.0,10,Benign
True,False,Unknown,"Hewlett-Packard Intelligent Scanning Technology3",False,False,False,False,False,False,False,1.2,False,False,Unknown,2009,Unknown,2009-01-23 15:50:47,,2.0,102.0,12,Benign
False,True,Acrobat PDFMaker 8.1,Acrobat Distiller 8.1.0,False,True,True,True,True,True,True,1.6,False,True,UTC\-04:00,2009,2009,2009-10-21 12:02:27-04:00,2009-10-21 12:05:46-04:00,5.0,47.0,12,Benign
False,False,FUJITSU fi-6230dj,PDFScanLib v1.2.2 in Adobe Acrobat 8.1.1,False,False,False,False,False,False,True,1.7,False,True,UTC\-05:00,2010,2010,2010-11-18 12:09:11-05:00,2010-11-18 12:09:28-05:00,1.0,78.0,12,Benign
False,True,FUJITSU fi-6230dj,Adobe Acrobat 9.0 Paper Capture Plug-in,False,True,True,True,True,True,True,1.7,False,True,UTC\-04:00,2012,2012,2012-05-10 16:39:43-04:00,2012-05-10 16:40:15-04:00,1.0,152.0,15,Benign
False,False,FUJITSU fi-6230dj,PDFScanLib v1.2.2 in Adobe Acrobat 8.1.1,False,False,False,False,False,False,True,1.7,False,True,UTC\-05:00,2011,2011,2011-01-14 15:16:38-05:00,2011-01-14 15:16:56-05:00,1.0,80.0,13,Benign
True,False,Unknown,"Hewlett-Packard Intelligent Scanning Technology3",False,False,False,False,False,False,False,1.2,False,False,Unknown,2007,Unknown,2007-10-30 10:42:12,,1.0,72.0,11,Benign
False,True,FUJITSU fi-6230dj,Adobe Acrobat 9.0 Paper Capture Plug-in,False,True,True,True,True,True,True,1.7,False,True,UTC\-04:00,2012,2012,2012-06-15 13:52:20-04:00,2012-06-15 14:02:02-04:00,1.0,112.0,17,Benign
False,False,FUJITSU fi-6230dj,PDFScanLib v1.2.2 in Adobe Acrobat 8.1.1,False,False,False,False,False,False,True,1.7,False,True,UTC\-04:00,2010,2010,2010-04-16 14:27:36-04:00,2010-04-16 14:27:56-04:00,1.0,77.0,11,Benign
False,False,Unknown,Acrobat 4.0 Scan Plug-in,False,False,False,False,False,False,True,1.3,False,False,UTC\-04:00,1999,1999,1999-08-20 09:02:39-04:00,1999-08-20 09:02:49-04:00,1.0,28.0,10,Benign
True,False,Unknown,"Hewlett-Packard Intelligent Scanning Technology3",False,False,False,False,False,False,False,1.2,False,False,Unknown,2005,Unknown,2005-01-26 14:19:14,,1.0,73.0,12,Benign
False,True,FUJITSU fi-6230dj,Adobe Acrobat 9.0 Paper Capture Plug-in,False,True,True,True,True,True,True,1.7,False,True,UTC\-05:00,2011,2011,2011-12-15 10:02:16-05:00,2011-12-15 10:02:53-05:00,1.0,195.0,11,Benign
False,False,Unknown,Acrobat 4.0 Scan Plug-in,False,False,False,False,False,False,True,1.3,False,False,UTC\-04:00,2001,2001,2001-04-23 13:22:22-04:00,2001-04-23 13:22:35-04:00,1.0,30.0,9,Benign
True,False,Unknown,"Hewlett-Packard Intelligent Scanning Technology3",False,False,False,False,False,False,False,1.2,False,False,Unknown,2007,Unknown,2007-05-15 12:03:59,,1.0,91.0,11,Benign
False,True,Acrobat PDFMaker 8.1,Acrobat Distiller 8.1.0,False,True,True,False,True,False,False,1.4,False,True,UTC\-04:00,2010,2010,2010-08-18 07:54:30-04:00,2010-08-18 12:57:33-04:00,1.0,24.0,35,Benign
False,True,Acrobat PDFMaker 8.0,Acrobat Distiller 8.0.0,False,True,True,False,False,False,True,1.4,False,True,UTC\-04:00,2008,2008,2008-03-31 14:58:09-04:00,2008-03-31 14:58:16-04:00,3.0,16.0,19,Benign
True,False,Unknown,"Hewlett-Packard Intelligent Scanning Technology3",False,False,False,False,False,False,False,1.2,False,False,Unknown,2006,Unknown,2006-05-22 12:09:03,,1.0,75.0,12,Benign
False,False,Unknown,Acrobat 4.0 Scan Plug-in,False,False,False,False,False,False,True,1.3,False,False,UTC\-04:00,1999,1999,1999-09-15 08:53:02-04:00,1999-09-15 08:53:14-04:00,1.0,23.0,9,Benign
False,True,FUJITSU fi-6230dj,Adobe Acrobat 9.0 Paper Capture Plug-in,False,True,True,True,True,True,True,1.7,False,True,UTC\-04:00,2012,2012,2012-03-27 09:47:52-04:00,2012-03-27 09:49:15-04:00,1.0,202.0,12,Benign
False,True,FUJITSU fi-6230dj #2,Adobe Acrobat 9.0 Paper Capture Plug-in,False,True,True,True,True,True,True,1.7,False,True,UTC\-04:00,2012,2012,2012-08-10 13:18:10-04:00,2012-08-10 13:29:10-04:00,2.0,278.0,18,Benign
False,False,FUJITSU fi-6230dj,PDFScanLib v1.2.2 in Adobe Acrobat 8.1.1,False,False,False,False,False,False,False,1.4,False,True,UTC\-04:00,2009,2009,2009-10-22 08:19:48-04:00,2009-10-22 08:19:52-04:00,1.0,25.0,12,Benign
True,False,Unknown,"Hewlett-Packard Intelligent Scanning Technology3",False,False,False,False,False,False,False,1.2,False,False,Unknown,2004,Unknown,2004-02-04 14:32:14,,1.0,86.0,12,Benign
True,False,Unknown,"Hewlett-Packard Intelligent Scanning Technology3",False,False,False,False,False,False,False,1.2,False,False,Unknown,2008,Unknown,2008-07-22 15:55:23,,1.0,73.0,12,Benign
True,False,Unknown,"Hewlett-Packard Intelligent Scanning Technology3",False,False,False,False,False,False,False,1.2,False,False,Unknown,2004,Unknown,2004-04-26 10:28:17,,1.0,81.0,12,Benign
False,False,Unknown,Acrobat 3.0 Scan Plug-in,False,False,False,False,False,False,True,1.2,False,False,Unknown,1998,1998,1998-12-09 08:58:53,1998-12-09 08:59:26,1.0,15.0,10,Benign
True,False,Unknown,"Hewlett-Packard Intelligent Scanning Technology3",False,False,False,False,False,False,False,1.2,False,False,Unknown,2006,Unknown,2006-11-30 15:47:12,,1.0,88.0,12,Benign
False,False,FUJITSU fi-6230dj,PDFScanLib v1.2.2 in Adobe Acrobat 8.1.1,False,False,False,False,False,False,True,1.7,False,True,UTC\-04:00,2010,2010,2010-07-01 15:19:46-04:00,2010-07-01 15:20:12-04:00,1.0,74.0,12,Benign
True,False,Unknown,"Hewlett-Packard Intelligent Scanning Technology3",False,False,False,False,False,False,False,1.2,False,False,Unknown,2003,Unknown,2003-12-24 08:17:39,,1.0,69.0,9,Benign
True,False,Unknown,"Hewlett-Packard Intelligent Scanning Technology3",False,False,False,False,False,False,False,1.2,False,False,Unknown,2006,Unknown,2006-11-01 10:43:26,,1.0,81.0,12,Benign
False,True,FUJITSU fi-6230dj,Adobe Acrobat 9.0 Paper Capture Plug-in,False,True,True,True,True,True,True,1.7,False,True,UTC\-05:00,2011,2011,2011-11-30 16:56:31-05:00,2011-11-30 16:59:26-05:00,1.0,102.0,24,Benign
False,True,FUJITSU fi-6230dj #2,Adobe Acrobat 9.0 Paper Capture Plug-in,False,True,True,True,True,True,True,1.7,False,True,UTC\-04:00,2012,2012,2012-08-03 13:08:08-04:00,2012-08-03 13:10:10-04:00,1.0,178.0,14,Benign
True,False,Unknown,"Hewlett-Packard Intelligent Scanning Technology3",False,False,False,False,False,False,False,1.2,False,False,Unknown,2007,Unknown,2007-07-26 14:25:37,,1.0,75.0,12,Benign
True,False,Unknown,"Hewlett-Packard Intelligent Scanning Technology3",False,False,False,False,False,False,False,1.2,False,False,Unknown,2005,Unknown,2005-06-20 11:18:11,,1.0,87.0,12,Benign
False,False,FUJITSU fi-6230dj,PDFScanLib v1.2.2 in Adobe Acrobat 8.1.1,False,False,False,False,False,False,True,1.7,False,True,UTC\-04:00,2010,2010,2010-05-18 11:05:10-04:00,2010-05-18 11:05:38-04:00,1.0,90.0,15,Benign
False,False,FUJITSU fi-6230dj,PDFScanLib v1.2.2 in Adobe Acrobat 8.1.1,False,False,False,False,False,False,True,1.7,False,True,UTC\-05:00,2010,2010,2010-02-25 10:13:48-05:00,2010-02-25 10:14:21-05:00,1.0,89.0,12,Benign
False,True,FUJITSU fi-6230dj,Adobe Acrobat 9.0 Paper Capture Plug-in,False,True,True,True,True,True,True,1.7,False,True,UTC\-04:00,2012,2012,2012-05-11 10:24:02-04:00,2012-05-11 10:24:50-04:00,1.0,176.0,14,Benign
False,False,Unknown,Acrobat 5.0 Scan Plug-in,False,False,False,False,False,False,True,1.4,False,False,UTC\-03:00,2003,2003,2003-06-05 07:47:44-03:00,2003-06-05 07:48:00-03:00,1.0,22.0,11,Benign
False,False,Unknown,Acrobat 4.0 Scan Plug-in,False,False,False,False,False,False,True,1.3,False,False,UTC\-05:00,2001,2001,2001-11-07 10:05:35-05:00,2001-11-07 10:06:32-05:00,1.0,28.0,11,Benign
False,False,Unknown,Acrobat 4.0 Scan Plug-in,False,False,False,False,False,False,True,1.3,False,False,UTC\-05:00,2000,2000,2000-12-13 10:00:06-05:00,2000-12-13 10:00:26-05:00,1.0,138.0,11,Benign
False,True,FUJITSU fi-6230dj,Other,True,False,True,True,True,True,False,1.7,False,True,UTC\-04:00,2011,2011,2011-08-08 14:49:45-04:00,2011-08-08 15:42:08-04:00,1.0,173.0,19,Benign
False,True,Acrobat PDFMaker 8.1,Acrobat Distiller 8.2.5,True,True,True,False,True,False,False,1.4,False,True,UTC\-04:00,2012,2012,2012-03-27 09:42:08-04:00,2012-03-27 09:42:52-04:00,20.0,77.0,47,Benign
False,True,Acrobat PDFMaker 8.1,Acrobat Distiller 8.2.3,False,True,True,False,False,False,True,1.6,False,True,UTC\-05:00,2012,2012,2012-02-21 08:09:10-05:00,2012-02-21 08:59:07-05:00,33.0,387.0,38,Benign
False,False,FUJITSU fi-6230dj,PDFScanLib v1.2.2 in Adobe Acrobat 8.1.1,False,False,False,False,False,False,True,1.7,False,True,UTC\-05:00,2010,2010,2010-02-25 10:05:19-05:00,2010-02-25 10:05:41-05:00,1.0,103.0,12,Benign
False,False,Unknown,Acrobat 4.0 Scan Plug-in,False,False,False,False,False,False,True,1.3,False,False,UTC\-04:00,2000,2000,2000-10-03 14:43:35-04:00,2000-10-03 14:44:47-04:00,1.0,25.0,12,Benign
False,False,Unknown,Acrobat 4.0 Scan Plug-in,False,False,False,False,False,False,True,1.3,False,False,UTC\-04:00,2002,2002,2002-05-02 09:17:28-04:00,2002-05-02 11:26:45-04:00,3.0,89.0,12,Benign
False,True,FUJITSU fi-6230dj,Adobe Acrobat 9.0 Paper Capture Plug-in,False,True,True,True,True,True,True,1.7,False,True,UTC\-04:00,2012,2012,2012-04-06 09:08:55-04:00,2012-04-06 09:10:49-04:00,1.0,164.0,19,Benign
False,True,FUJITSU fi-6230dj,Adobe Acrobat 9.0 Paper Capture Plug-in,False,True,True,True,True,True,True,1.7,False,True,UTC\-05:00,2011,2011,2011-12-21 09:55:32-05:00,2011-12-21 09:56:04-05:00,1.0,190.0,14,Benign
True,False,Acrobat PDFMaker 9.1,Other,False,True,False,False,False,False,True,1.5,False,True,UTC\-05:00,2012,2012,2012-02-06 18:05:05-05:00,2012-02-06 18:05:07-05:00,1.0,22.0,18,Benign
False,False,Unknown,Acrobat 3.0 Scan Plug-in,False,False,False,False,False,False,True,1.2,False,False,Unknown,1999,1999,1999-02-25 13:26:36,1999-02-25 13:26:47,1.0,27.0,8,Benign
False,False,FUJITSU fi-6230dj,PDFScanLib v1.2.2 in Adobe Acrobat 8.1.1,False,False,False,False,False,False,True,1.7,False,True,UTC\-05:00,2010,2010,2010-11-18 10:00:14-05:00,2010-11-18 10:01:01-05:00,1.0,89.0,13,Benign
True,False,Unknown,"Hewlett-Packard Intelligent Scanning Technology3",False,False,False,False,False,False,False,1.2,False,False,Unknown,2008,Unknown,2008-08-28 07:01:45,,1.0,76.0,9,Benign
False,False,Unknown,Acrobat 4.0 Scan Plug-in,False,False,False,False,False,False,True,1.3,False,False,UTC\-04:00,2000,2000,2000-04-05 13:03:24-04:00,2000-04-05 13:03:54-04:00,1.0,28.0,12,Benign
False,False,Unknown,Acrobat 4.0 Scan Plug-in,False,False,False,False,False,False,True,1.3,False,False,UTC\-04:00,2000,2000,2000-09-11 13:54:59-04:00,2000-09-11 13:56:30-04:00,1.0,23.0,12,Benign
False,False,Unknown,Acrobat 3.0 Scan Plug-in,False,False,False,False,False,False,True,1.2,False,False,Unknown,1999,1999,1999-05-17 10:26:11,1999-05-17 10:26:28,1.0,37.0,12,Benign
True,False,Unknown,Other,False,False,True,False,False,False,False,1.6,False,True,UTC\-05:00,2012,2012,2012-02-06 18:05:00-05:00,2012-02-06 18:05:00-05:00,1.0,14.0,13,Benign
True,False,Unknown,Other,False,False,True,False,False,False,False,1.6,False,True,UTC\-05:00,2012,2012,2012-02-06 18:05:00-05:00,2012-02-06 18:05:00-05:00,1.0,13.0,14,Benign
False,False,Unknown,Acrobat 4.0 Scan Plug-in,False,False,False,False,False,False,True,1.3,False,False,UTC\-05:00,2000,2000,2000-02-04 08:17:01-05:00,2000-02-04 08:17:15-05:00,1.0,27.0,10,Benign
True,False,Unknown,"Hewlett-Packard Intelligent Scanning Technology3",False,False,False,False,False,False,False,1.2,False,False,Unknown,2009,Unknown,2009-03-27 10:59:09,,1.0,80.0,12,Benign
True,False,Unknown,"Hewlett-Packard Intelligent Scanning Technology3",False,False,False,False,False,False,False,1.2,False,False,Unknown,2007,Unknown,2007-01-12 08:08:10,,1.0,74.0,15,Benign
True,False,Unknown,"Hewlett-Packard Intelligent Scanning Technology3",False,False,False,False,False,False,False,1.2,False,False,Unknown,2008,Unknown,2008-03-20 18:45:07,,1.0,76.0,10,Benign
True,False,Unknown,"Hewlett-Packard Intelligent Scanning Technology3",False,False,False,False,False,False,False,1.2,False,False,Unknown,2004,Unknown,2004-09-16 14:54:42,,1.0,75.0,8,Benign
True,False,Unknown,"Hewlett-Packard Intelligent Scanning Technology3",False,False,False,False,False,False,False,1.2,False,False,Unknown,2005,Unknown,2005-02-04 09:49:22,,1.0,72.0,12,Benign
False,True,FUJITSU fi-6230dj,Adobe Acrobat 9.0 Paper Capture Plug-in,True,True,True,True,True,True,False,1.7,False,True,UTC\-04:00,2012,2012,2012-06-15 08:36:15-04:00,2012-06-15 08:41:35-04:00,1.0,116.0,18,Benign
False,True,FUJITSU fi-6230dj,Adobe Acrobat 9.0 Paper Capture Plug-in,False,True,True,True,True,True,False,1.7,False,True,UTC\-04:00,2012,2012,2012-06-07 16:17:37-04:00,2012-06-15 08:47:58-04:00,1.0,174.0,18,Benign
False,True,FUJITSU fi-6230dj #2,Adobe Acrobat 9.0 Paper Capture Plug-in,False,True,True,True,True,True,True,1.7,False,True,UTC\-04:00,2012,2012,2012-08-02 08:35:57-04:00,2012-08-02 08:39:26-04:00,1.0,142.0,20,Benign
True,False,Unknown,"Hewlett-Packard Intelligent Scanning Technology3",False,False,False,False,False,False,False,1.2,False,False,Unknown,2005,Unknown,2005-04-11 10:28:01,,1.0,75.0,12,Benign
False,False,Unknown,Acrobat 3.0 Scan Plug-in,False,False,False,False,False,False,True,1.2,False,False,Unknown,1999,1999,1999-01-15 07:10:15,1999-01-15 07:10:35,1.0,30.0,12,Benign
True,False,Unknown,"Hewlett-Packard Intelligent Scanning Technology3",False,False,False,False,False,False,False,1.2,False,False,Unknown,2007,Unknown,2007-01-12 08:12:14,,1.0,77.0,13,Benign
False,True,FUJITSU fi-6230dj,Adobe Acrobat 9.0 Paper Capture Plug-in,False,True,True,True,True,True,True,1.7,False,True,UTC\-05:00,2012,2012,2012-02-24 15:46:08-05:00,2012-02-24 15:48:34-05:00,1.0,260.0,19,Benign
False,True,FUJITSU fi-6230dj,Adobe Acrobat 8.26 Paper Capture Plug-in,False,True,True,True,True,True,False,1.7,False,True,UTC\-04:00,2011,2011,2011-08-08 21:34:05-04:00,2011-08-09 11:59:41-04:00,1.0,165.0,16,Benign
False,False,FUJITSU fi-6230dj,PDFScanLib v1.2.2 in Adobe Acrobat 8.1.1,False,False,False,False,False,False,True,1.7,False,True,UTC\-04:00,2010,2010,2010-05-18 12:14:45-04:00,2010-05-18 12:15:11-04:00,1.0,93.0,12,Benign
True,False,Unknown,Other,False,False,True,False,False,False,False,1.6,False,True,UTC\-05:00,2012,2012,2012-02-06 18:05:17-05:00,2012-02-06 18:05:17-05:00,1.0,12.0,15,Benign
True,False,Unknown,"Hewlett-Packard Intelligent Scanning Technology3",False,False,False,False,False,False,False,1.2,False,False,Unknown,2007,Unknown,2007-02-27 15:11:42,,1.0,60.0,13,Benign
